,Semester,Days,S1,S2,Pair,Return,Converged,Count day,date,is_bear_market
225,2,4,D,NEE,D-NEE,1.0235714700589262,True,273,1992-07-02,0
226,2,26,D,NEE,D-NEE,1.019780631136984,True,309,1992-08-24,0
227,2,5,D,NEE,D-NEE,1.0196049769235722,True,321,1992-09-10,0
228,2,43,D,NEE,D-NEE,0.9897394567031752,False,379,1992-12-04,0
229,2,54,PPW,PEG,PPW-PEG,0.7987235929621747,False,379,1992-12-04,0
230,2,21,XOM,210967Q,XOM-210967Q,1.0270024896391905,True,274,1992-07-06,0
231,2,30,XOM,210967Q,XOM-210967Q,1.0342033345967327,True,312,1992-08-27,0
232,2,64,XOM,210967Q,XOM-210967Q,0.94103586144455,False,379,1992-12-04,0
233,2,113,AEP,TXU,AEP-TXU,0.9655173754715024,False,379,1992-12-04,0
234,3,23,JCI,1436513D,JCI-1436513D,1.0000264531221588,True,401,1993-01-07,0
235,3,8,JCI,1436513D,JCI-1436513D,1.000037608122989,True,410,1993-01-21,0
236,3,12,JCI,1436513D,JCI-1436513D,1.0000212590116202,True,423,1993-02-09,0
237,3,3,JCI,1436513D,JCI-1436513D,1.0000528801745152,True,426,1993-02-12,0
238,3,2,JCI,1436513D,JCI-1436513D,1.0000263766634565,True,430,1993-02-19,0
239,3,33,JCI,1436513D,JCI-1436513D,1.000026372101807,True,463,1993-04-07,0
240,3,2,JCI,1436513D,JCI-1436513D,1.0000448925235228,True,472,1993-04-20,0
241,3,9,JCI,1436513D,JCI-1436513D,1.0000487664153366,True,481,1993-05-03,0
242,3,3,JCI,1436513D,JCI-1436513D,1.0000496889407868,True,484,1993-05-06,0
243,3,3,JCI,1436513D,JCI-1436513D,1.000028943128186,True,488,1993-05-12,0
244,3,10,JCI,1436513D,JCI-1436513D,1.00002158841162,True,498,1993-05-26,0
245,3,2,JCI,1436513D,JCI-1436513D,1.0000222044617333,True,500,1993-05-28,0
246,3,1,JCI,1436513D,JCI-1436513D,1.0000222044617333,False,502,1993-06-02,0
247,3,9,XEL,TXU,XEL-TXU,1.0202024594145085,True,387,1992-12-16,0
248,3,29,XEL,TXU,XEL-TXU,1.027328807423356,True,424,1993-02-10,0
249,3,63,XEL,TXU,XEL-TXU,0.9763002572763928,False,502,1993-06-02,0
250,3,4,XEL,NEE,XEL-NEE,1.0210884904627482,True,421,1993-02-05,0
251,3,42,XEL,NEE,XEL-NEE,1.0138398607071508,True,466,1993-04-12,0
252,3,4,XEL,NEE,XEL-NEE,1.0189711359563618,True,473,1993-04-21,0
253,3,4,XEL,NEE,XEL-NEE,1.0141269496459848,True,480,1993-04-30,0
254,3,2,D,DUK,D-DUK,1.0172405966571945,True,382,1992-12-09,0
255,3,21,D,DUK,D-DUK,1.0139618703632276,True,409,1993-01-20,0
256,3,8,D,DUK,D-DUK,1.0167197278693103,True,419,1993-02-03,0
257,3,30,D,DUK,D-DUK,1.0135447167706535,True,449,1993-03-18,0
258,3,30,D,DUK,D-DUK,1.0145661021567096,True,480,1993-04-30,0
259,3,3,D,DUK,D-DUK,1.022389621112843,True,487,1993-05-11,0
260,3,7,D,DUK,D-DUK,0.9894608020569944,False,502,1993-06-02,0
261,3,114,CEG,NEE,CEG-NEE,0.9433930541584002,False,502,1993-06-02,0
262,3,7,USW,BLS,USW-BLS,1.0257992640619351,True,396,1992-12-30,0
263,3,11,USW,BLS,USW-BLS,1.030219233926244,True,418,1993-02-02,0
264,3,2,USW,BLS,USW-BLS,1.0165647167461118,True,423,1993-02-09,0
265,3,77,USW,BLS,USW-BLS,0.9041643944389686,False,502,1993-06-02,0
266,3,5,USW,571300Q,USW-571300Q,1.0214085737702712,True,402,1993-01-08,0
267,3,3,USW,571300Q,USW-571300Q,1.022865243130441,True,410,1993-01-21,0
268,3,2,USW,571300Q,USW-571300Q,1.036498808753055,True,412,1993-01-25,0
269,3,10,USW,571300Q,USW-571300Q,1.0295794887729606,True,422,1993-02-08,0
270,3,76,USW,571300Q,USW-571300Q,0.8968997640675543,False,502,1993-06-02,0
271,3,109,XEL,CEG,XEL-CEG,0.9496307842497836,False,502,1993-06-02,0
272,3,16,D,CNP,D-CNP,1.0358417722605282,True,396,1992-12-30,0
273,3,83,D,CNP,D-CNP,0.8952718815571367,False,502,1993-06-02,0
274,3,25,1005945D,ETR,1005945D-ETR,1.033699730615233,True,408,1993-01-19,0
275,3,2,1005945D,ETR,1005945D-ETR,1.0170822422761958,True,411,1993-01-22,0
276,3,4,1005945D,ETR,1005945D-ETR,1.020573754006148,True,418,1993-02-02,0
277,3,5,1005945D,ETR,1005945D-ETR,1.030203407305515,True,451,1993-03-22,0
278,3,4,1005945D,ETR,1005945D-ETR,1.025658836246128,True,456,1993-03-29,0
279,3,4,1005945D,ETR,1005945D-ETR,1.0184903864168802,True,470,1993-04-16,0
280,3,4,CEG,TXU,CEG-TXU,1.0209606892779954,True,401,1993-01-07,0
281,3,3,CEG,TXU,CEG-TXU,1.021780368226754,True,415,1993-01-28,0
282,3,16,CEG,TXU,CEG-TXU,1.0177417556999504,True,439,1993-03-04,0
283,3,21,CEG,TXU,CEG-TXU,1.042351183359091,True,486,1993-05-10,0
284,3,46,NEE,TXU,NEE-TXU,1.0217769727162398,True,424,1993-02-10,0
285,3,76,NEE,TXU,NEE-TXU,0.986064838695521,False,502,1993-06-02,0
286,3,9,210967Q,TXU,210967Q-TXU,1.0222701624074977,True,405,1993-01-13,0
287,3,4,210967Q,TXU,210967Q-TXU,1.0315568129440948,True,441,1993-03-08,0
288,3,47,210967Q,TXU,210967Q-TXU,1.0332756093767943,True,494,1993-05-20,0
289,3,27,DUK,CNP,DUK-CNP,1.016349403896259,True,409,1993-01-20,0
290,3,10,DUK,CNP,DUK-CNP,1.0184565403244183,True,428,1993-02-17,0
291,3,73,DUK,CNP,DUK-CNP,0.9208403269594576,False,502,1993-06-02,0
292,3,5,ETR,1719Q,ETR-1719Q,1.038434992418758,True,409,1993-01-20,0
293,3,85,ETR,1719Q,ETR-1719Q,0.9114538559129054,False,502,1993-06-02,0
294,3,14,MMM,D,MMM-D,1.0441791225835138,True,402,1993-01-08,0
295,3,36,MMM,D,MMM-D,1.0179561542561313,True,444,1993-03-11,0
296,3,5,MMM,D,MMM-D,1.0453339259778436,True,449,1993-03-18,0
297,3,5,MMM,D,MMM-D,1.0279706353700135,True,477,1993-04-27,0
298,3,6,MMM,D,MMM-D,1.0814119392897128,True,487,1993-05-11,0
299,3,14,MMM,D,MMM-D,0.9597723466521448,False,502,1993-06-02,0
300,3,16,AEP,NEE,AEP-NEE,1.0151224824331189,True,394,1992-12-28,0
301,3,4,AEP,NEE,AEP-NEE,1.017959079662797,True,410,1993-01-21,0
302,3,42,AEP,NEE,AEP-NEE,1.026119738481811,True,467,1993-04-13,0
303,3,20,AEP,NEE,AEP-NEE,0.954363203635164,False,502,1993-06-02,0
304,3,37,USW,VZ,USW-VZ,1.0432340530358837,True,415,1993-01-28,0
305,3,11,USW,VZ,USW-VZ,1.032563536616746,True,426,1993-02-12,0
306,3,7,USW,VZ,USW-VZ,1.0273895007375766,True,463,1993-04-07,0
307,3,4,USW,VZ,USW-VZ,1.0026446307922847,False,502,1993-06-02,0
308,3,23,EIX,UEP,EIX-UEP,1.0262079409194844,True,402,1993-01-08,0
309,3,3,EIX,UEP,EIX-UEP,1.0200322572114078,True,408,1993-01-19,0
310,3,2,EIX,UEP,EIX-UEP,1.0219823403081254,True,442,1993-03-09,0
311,3,3,EIX,UEP,EIX-UEP,1.023770493207821,True,496,1993-05-24,0
312,3,1,EIX,UEP,EIX-UEP,1.023770493207821,False,502,1993-06-02,0
313,4,62,JCI,1436513D,JCI-1436513D,1.0000454765027456,True,563,1993-08-27,0
314,4,4,JCI,1436513D,JCI-1436513D,1.0000171072158277,True,567,1993-09-02,0
315,4,8,JCI,1436513D,JCI-1436513D,1.000032708067888,True,575,1993-09-15,0
316,4,21,JCI,1436513D,JCI-1436513D,1.000046711125964,True,596,1993-10-15,0
317,4,4,JCI,1436513D,JCI-1436513D,1.0000475650733385,True,600,1993-10-21,0
318,4,27,JCI,1436513D,JCI-1436513D,0.9999936761085368,False,629,1993-12-03,0
319,4,25,D,DUK,D-DUK,1.018898788221825,True,551,1993-08-11,0
320,4,36,D,DUK,D-DUK,1.019197174891589,True,593,1993-10-12,0
321,4,10,D,DUK,D-DUK,1.0121498974381786,True,607,1993-11-01,0
322,4,5,D,DUK,D-DUK,1.014272964459591,True,612,1993-11-08,0
323,4,7,D,DUK,D-DUK,1.0147380704977131,False,629,1993-12-03,0
324,4,2,45200Q,CEG,45200Q-CEG,1.021019163069948,True,518,1993-06-24,0
325,4,2,45200Q,CEG,45200Q-CEG,1.017092660327345,True,526,1993-07-07,0
326,4,20,45200Q,CEG,45200Q-CEG,1.0149750564202398,True,553,1993-08-13,0
327,4,70,45200Q,CEG,45200Q-CEG,0.9551397811235266,False,629,1993-12-03,0
328,4,127,45200Q,AEP,45200Q-AEP,0.9260656263727542,False,629,1993-12-03,0
329,4,23,AEP,D,AEP-D,1.0206494005927556,True,551,1993-08-11,0
330,4,67,AEP,D,AEP-D,1.0180919042625138,True,622,1993-11-23,0
331,4,125,CEG,D,CEG-D,0.9720426400540344,False,629,1993-12-03,0
332,4,41,AEP,CEG,AEP-CEG,1.02784084426935,True,542,1993-07-29,0
333,4,19,AEP,CEG,AEP-CEG,1.015777980960064,True,565,1993-08-31,0
334,4,61,AEP,CEG,AEP-CEG,0.9911356066180026,False,629,1993-12-03,0
